"AY","semester","emplid_ID","GPA","CREDITS","DEGREE","StartDate","EndDate","duration","LocationLatitude","LocationLongitude","Q103","Q1","Q2","Q2_3_TEXT","Q3","Q4","Q4_6_TEXT","Q5","Q6","Q6_1_TEXT","Q6_2_TEXT","Q7","Q8","Q9","Q10","Q10_1_TEXT","Q10_2_TEXT","Q10_3_TEXT","Q10_4_TEXT","Q10_5_TEXT","Q10_6_TEXT","Q10_8_TEXT","Q11","Q12","Q13","Q14","Q14_6_TEXT","Q15","Q16","BSMS11_PR","BSMS12_PR","Q95","Q102"
"2024","Spring","24453023",3.49,50,"BA","2024-04-04","2024-04-04","790","40.7484","-73.862","11369","2005","Male",NA,"Male","Asexual",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Engineering","3.5","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Ecuadorian",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","Social status to me is when someone lives a more prestigious lifestyle","I see it as a way for someone to change their social status"
"2024","Spring","24107204",2.627,86,"BA","2024-04-01","2024-04-01","488","40.839","-73.946","10032","2002","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Part-time (Fewer than 12 credits)","Declared (Please specify major):","Business administration",NA,"2.5","3rd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Korean",NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$601-$800",NA,"$60,000 to $99,999","Your standing in varying array of social groups","Your ability to transition between groups"
"2024","Spring","24449366",3.764,42,"BS","2024-04-08","2024-04-08","9828","40.7961","-73.9513","11230","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.75","1st year undergraduate","No","Some other race, ethnicity or origin",NA,NA,NA,NA,NA,NA,"Turkish","Yes","No","No","Single",NA,"Less than $60,000","Other ( Please specify):","0","$150,001 to $299,999","I understand “social status” as your financial stability. The higher social status you have, the more financially stable you are in my opinion.","I understand “social mobility” as how many connections you have to get you to a higher social status."
"2024","Spring","24135785",4,116,"BA","2024-04-05","2024-04-05","881","40.839","-73.946","10462","2005","Female",NA,"Non-binary","Bisexual",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Sociology",NA,"4","1st year undergraduate","Yes","Some other race, ethnicity or origin",NA,NA,NA,NA,NA,NA,"Latino (Ecuadorian) and Asian (Indo-Guyanese)","Yes","No","No","Single",NA,"$100,000 to $150,000","$200 or less",NA,"Less than 60,000","The term social status considers people’s identities and how they impact how they navigate life. It is a form of classing them based on their socioeconomic circumstances.","Social mobility means climbing the social ladder so that someone can have access to new and better resources/privileges"
"2024","Spring","24378063",3.593,80,"BA","2024-04-02","2024-04-02","2743","40.839","-73.946","11355","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.456","2nd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Colombian",NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$201-$400",NA,"$60,000 to $99,999","Your position in the community","The status’ movement of the individuals"
"2024","Spring","23659703",2.847,123,"BS","2024-04-02","2024-04-03","47317","40.7809","-73.9502","11417","1999","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Not a College student","Declared (Please specify major):","Psychology",NA,"2.86","Graduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Ecuadorian",NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","Other ( Please specify):","1,800","$100,000 to $150,000","Social status could be defined as the amount of prestige or social value an individual holds in society.","Social mobility can be defined as moving up in prestigious and social value."
"2024","Spring","23920333",3.568,120,"BA","2024-03-30","2024-03-30","2015","40.7123","-74.0068","10039","2001","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Part-time (Fewer than 12 credits)","Declared (Please specify major):","Anthropology",NA,"3.5","5th year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African American",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$201-$400",NA,"$60,000 to $99,999","Social status can be described as the position a person has based on their career.","Social mobility is a person’s status changing from one level to another."
"2024","Spring","24419686",1.97,65,"BA","2024-03-31","2024-03-31","1590","40.3172","-74.4304","10009","2005","Female",NA,"Female","Homosexual (as in ""lesbian"" or ""gay"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.48","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Puerto Rican",NA,NA,NA,NA,"No","No","No","Other:","In a relationship","Less than $60,000","Other ( Please specify):","$0","Less than 60,000","Your social value","Social mobility is the movement of people, families or groups can move through a social system"
"2024","Spring","23918902",3.81,30,"MS","2024-04-03","2024-04-03","1602","40.8171","-73.9392","10128","2001","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Translational medicine",NA,"3.7","Graduate","No","Middle Eastern or North African (E.g., Lebanese, Iranian, Egyptian, Syrian, Moroccan, Algerian, etc.)",NA,NA,NA,NA,NA,"Egyptian",NA,"Yes","No","No","Single",NA,"$100,000 to $150,000","Other ( Please specify):","Unemployed","Greater than $300,000","One’s charisma, income and intelligence","Changing one’s social status to a higher or lower one"
"2024","Spring","23164108",2.34,127,"BA","2024-03-28","2024-03-28","1398","40.718","-74.0733","07307","1996","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Part-time (Fewer than 12 credits)","Declared (Please specify major):","Psychology",NA,"2.2","5th year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Haitian",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$401-$600",NA,"$100,000 to $150,000","Your placement in society.","The ability to increase the financial ladder. From maybe lower middle class to upper middle class."
"2024","Spring","24393206",2.972,81,"BA","2024-04-09","2024-04-09","1965","40.7015","-73.8422","11432","2004","Male",NA,"Male","Uncertain/Questioning",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Engineering","3.2","1st year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Bangladeshi",NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","Other ( Please specify):","Unemployed","$100,000 to $150,000","Social status is where a person in their community it has many factor like the wealth, education, family background and more.","The movement of individuals or group within social hierarchy, often influenced by factors like education, occupation, or income."
"2024","Spring","23961355",3.781,124,"BA","2024-04-07","2024-04-07","765","40.7123","-73.7985","11432","2002","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology, sociology",NA,"3.7","4th year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Bangladeshi",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","Having good communication skills.","Being able to network and knowing where to find resources."
"2024","Spring","24159783",3.75,121,"BA","2024-04-03","2024-04-08","417522","40.839","-73.946","10032","2003","Female",NA,"Female","Homosexual (as in ""lesbian"" or ""gay"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.734","2nd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","Social Status is where you stand in society financially and what opportunities you have available to you because of it.","Social Mobility it’s the ability to move up in class"
"2024","Spring","24286544",3.652,118,"BA","2024-04-08","2024-04-08","1555","40.6877","-73.9267","11221","2004","Female",NA,"Female","Uncertain/Questioning",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Pyschology",NA,"3.4","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Black",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","Social status to me is a persons position in society","Social mobility is like a movement between social classes or positions."
"2024","Spring","24285294",3.141,60,"BA","2024-04-15","2024-04-15","1353","40.8312","-73.9067","10456","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Health science/Psychology","3.1","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Gambian",NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$201-$400",NA,"$100,000 to $150,000","Someone’s position in society","Moving up the social status bar"
"2024","Spring","24192963",2.241,121,"BA","2024-04-19","2024-04-19","8401","40.66","-73.839","11434","2003","Male",NA,"Male","Bisexual",NA,"Full-time (12 credits or more)","Declared (Please specify major):","theater",NA,"3","3rd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Jamaican",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$201-$400",NA,"Less than 60,000","position or rank in society","ability to move in between social classes"
"2024","Spring","16119360",2.974,123,"BA","2024-05-09","2024-05-09","1658","41.3948","-73.3214","10466","1984","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Economics",NA,"2.76","6th year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Jamaicans",NA,NA,NA,NA,NA,"Yes","No","No","Married",NA,"$150,001 to $299,999","$1001-$1200",NA,"Greater than $300,000","How your peers and society views you.","The ability to move from poverty to middle class and above"
"2024","Spring","24330289",4,137,"BS","2024-05-06","2024-05-06","757","40.6372","-73.9037","11236","2002","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","biology",NA,"4","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Guyanese",NA,NA,NA,NA,NA,"No","No","Yes","Domestic partnership",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","a person's position in the social hierarchy","moving up the social ladder"
"2024","Spring","24281314",3.028,50,"BE","2024-05-12","2024-05-12","1165","40.7465","-73.909","11373","2003","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Part-time (Fewer than 12 credits)","Undeclared (Please specify intended major):",NA,"mechanical engineer","3","2nd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Tibetan",NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$1001-$1200",NA,"$100,000 to $150,000","a position in which a person is in the society","being able to move up or down from where they are at"
"2024","Spring","24434919",2.721,51,"BBA","2024-04-26","2024-04-26","10378","40.8646","-73.8981","10458","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Biochemistry",NA,"3.2","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Ghanian",NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","Money","The way your able to maneuver regardless of your social standing"
"2024","Spring","23980693",3.267,120,"BS","2024-04-16","2024-04-16","884","40.8231","-73.9513","10031","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","B.S. Psychology",NA,"3","3rd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Nigerian",NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"$100,000 to $150,000","$201-$400",NA,"$150,001 to $299,999","ranking in accordance to societal standards","ability to change and navigate social status"
"2024","Spring","24408079",3.484,89,"BA/MA","2024-04-16","2024-04-16","1524","40.8646","-73.8981","10458","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.5","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican American",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","Other ( Please specify):","Unemployed","Less than 60,000","Social status is in someway what tells you apart from someone else kind of like a measurement of how much you even make I guess","I don’t understand this term honesty speaking"
"2024","Spring","24163541",3.324,122,"BA","2024-04-15","2024-04-15","1231","40.6627","-73.9138","11233","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Theater",NA,"3.5","3rd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African American",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","Other ( Please specify):","0.00","Less than 60,000","How well you’re known","How well you can get around different social groups"
