danceability,mode,acousticness,valence,genre
0.659,1,0.623,0.784,RnB
0.376,0,0.0435,0.463,RnB
0.842,1,0.00252,0.298,RnB
0.717,1,0.786,0.669,RnB
0.723,1,0.11,0.503,RnB
0.766,0,0.0955,0.704,RnB
0.886,1,0.0165,0.283,RnB
0.747,1,0.286,0.556,RnB
0.814,1,0.152,0.367,RnB
0.823,0,0.416,0.277,RnB
0.791,0,0.0235,0.481,RnB
0.917,1,0.0579,0.343,RnB
0.716,1,0.014,0.719,RnB
0.771,1,0.00298,0.387,RnB
0.744,1,0.539,0.842,RnB
0.76,1,0.294,0.354,RnB
0.758,1,0.0309,0.373,RnB
0.736,0,0.0652,0.574,RnB
0.744,0,0.36,0.242,RnB
0.811,1,0.362,0.57,RnB
0.763,1,0.0211,0.351,RnB
0.924,0,0.182,0.736,RnB
0.665,1,0.423,0.476,RnB
0.531,0,0.0607,0.8,RnB
0.649,1,0.00258,0.201,RnB
0.703,1,0.0517,0.495,RnB
0.766,1,0.0588,0.315,RnB
0.936,1,0.0142,0.242,RnB
0.907,1,0.0876,0.395,RnB
0.847,0,0.0624,0.865,RnB
0.706,1,0.337,0.144,RnB
0.766,1,0.775,0.424,RnB
0.781,1,0.201,0.308,RnB
0.74,1,0.566,0.421,RnB
0.922,1,0.00104,0.595,RnB
0.645,1,0.000813,0.376,RnB
0.669,1,0.883,0.52,RnB
0.923,1,0.104,0.168,RnB
0.712,0,0.0149,0.593,RnB
0.596,1,0.00582,0.435,RnB
0.89,0,0.023,0.222,RnB
0.745,0,0.157,0.46,RnB
0.818,0,0.00107,0.0815,RnB
0.794,0,0.354,0.471,RnB
0.85,0,0.164,0.549,RnB
0.951,0,0.475,0.63,RnB
0.666,0,0.000932,0.125,RnB
0.667,1,0.0425,0.422,RnB
0.626,0,0.205,0.534,RnB
0.673,0,0.0933,0.762,RnB
0.876,1,0.202,0.158,RnB
0.565,1,0.0271,0.353,RnB
0.794,1,0.0401,0.566,RnB
0.66,1,0.252,0.576,RnB
0.733,1,0.121,0.841,RnB
0.469,0,0.224,0.444,RnB
0.706,0,0.0372,0.252,RnB
0.672,1,0.341,0.225,RnB
0.795,0,0.207,0.582,RnB
0.764,0,0.15,0.663,RnB
0.755,1,0.147,0.755,RnB
0.567,1,0.0934,0.792,RnB
0.508,1,0.301,0.487,RnB
0.934,1,0.0229,0.691,RnB
0.82,1,0.00435,0.313,RnB
0.964,0,0.035,0.562,RnB
0.752,1,0.0476,0.582,RnB
0.817,0,0.0152,0.835,RnB
0.964,0,0.0301,0.338,RnB
0.849,0,0.185,0.0778,RnB
0.729,0,0.0108,0.683,RnB
0.88,0,0.136,0.715,RnB
0.851,0,0.139,0.0585,RnB
0.673,0,0.188,0.47,RnB
0.875,1,0.0966,0.381,RnB
0.671,1,0.0769,0.203,RnB
0.642,0,0.381,0.396,RnB
0.511,0,0.349,0.218,RnB
0.822,1,0.0347,0.18,RnB
0.854,0,0.0609,0.294,RnB
0.925,0,0.125,0.265,RnB
0.676,0,0.145,0.226,RnB
0.884,1,0.0236,0.342,RnB
0.743,1,0.00582,0.118,RnB
0.747,0,0.374,0.687,RnB
0.736,0,0.33,0.326,RnB
0.487,1,0.0538,0.217,RnB
0.784,1,0.127,0.559,RnB
0.577,1,0.00627,0.189,RnB
0.74,1,0.258,0.473,RnB
0.774,0,0.307,0.579,RnB
0.409,1,0.359,0.168,RnB
0.921,0,0.556,0.711,RnB
0.761,1,0.178,0.935,RnB
0.684,1,0.134,0.821,RnB
0.779,1,0.0577,0.412,RnB
0.893,0,0.324,0.804,RnB
0.65,0,0.133,0.15,RnB
0.767,0,0.103,0.555,RnB
0.755,1,0.0153,0.0604,RnB
0.779,0,0.00214,0.523,RnB
0.797,1,0.513,0.543,RnB
0.823,1,0.21,0.199,RnB
0.749,1,0.538,0.409,RnB
0.737,0,0.0475,0.65,RnB
0.773,1,0.194,0.442,RnB
0.798,0,0.265,0.861,RnB
0.863,0,0.124,0.832,RnB
0.874,0,0.299,0.587,RnB
0.863,1,0.0397,0.418,RnB
0.856,1,0.177,0.471,RnB
0.768,1,0.0286,0.517,RnB
0.78,0,0.112,0.713,RnB
0.718,1,0.138,0.519,RnB
0.888,1,0.247,0.264,RnB
0.933,0,0.0106,0.21,RnB
0.682,0,0.00391,0.0653,RnB
0.689,0,0.339,0.676,RnB
0.811,0,0.14,0.883,RnB
0.735,1,0.00623,0.315,RnB
0.865,1,0.033,0.396,RnB
0.587,1,0.171,0.381,RnB
0.719,0,0.0386,0.316,RnB
0.703,1,0.107,0.546,RnB
0.649,0,0.206,0.15,RnB
0.599,1,0.0321,0.469,RnB
0.753,0,0.127,0.585,RnB
0.665,1,0.0414,0.237,RnB
0.52,1,0.367,0.177,RnB
0.812,0,0.417,0.469,RnB
0.931,1,0.088,0.376,RnB
0.747,1,0.323,0.319,RnB
0.86,0,0.283,0.226,RnB
0.852,0,0.0472,0.437,RnB
0.428,0,0.229,0.133,RnB
0.834,1,0.00513,0.446,RnB
0.506,0,0.584,0.221,RnB
0.816,0,0.099,0.65,RnB
0.731,1,0.334,0.449,RnB
0.769,1,0.66,0.803,RnB
0.874,0,0.0132,0.489,RnB
0.798,0,0.102,0.158,RnB
0.552,1,0.0733,0.639,RnB
0.652,1,0.183,0.28,RnB
0.529,1,0.118,0.272,RnB
0.754,0,0.045,0.491,RnB
0.875,1,0.267,0.788,RnB
0.487,1,0.00947,0.0564,RnB
0.69,0,0.128,0.503,RnB
0.971,1,0.0295,0.131,RnB
0.607,1,0.166,0.482,RnB
0.595,0,0.462,0.718,RnB
0.805,1,0.0288,0.906,RnB
0.687,1,0.191,0.671,RnB
0.699,1,0.462,0.493,RnB
0.682,1,0.00271,0.615,RnB
0.94,1,0.203,0.54,RnB
0.907,1,0.0713,0.496,RnB
0.876,0,0.0627,0.575,RnB
0.734,1,0.000799,0.562,RnB
0.625,1,0.0562,0.555,RnB
0.648,0,0.377,0.142,RnB
0.693,1,0.0975,0.691,RnB
0.901,1,0.0114,0.329,RnB
0.754,0,0.073,0.423,RnB
0.94,0,0.17,0.707,RnB
0.901,1,0.585,0.199,RnB
0.738,0,0.268,0.319,RnB
0.792,1,0.00422,0.674,RnB
0.838,1,0.0795,0.633,RnB
0.886,1,0.113,0.314,RnB
0.744,0,0.104,0.228,RnB
0.492,1,0.0524,0.288,RnB
0.72,1,0.207,0.487,RnB
0.828,0,0.484,0.549,RnB
0.792,1,0.107,0.742,RnB
0.646,1,0.097,0.509,RnB
0.8,0,0.00381,0.367,RnB
0.85,0,0.0367,0.718,RnB
0.766,1,0.0011,0.325,RnB
0.58,0,0.125,0.153,RnB
0.743,1,0.0595,0.884,RnB
0.918,1,0.0236,0.396,RnB
0.732,1,0.0244,0.453,RnB
0.9,0,0.0945,0.399,RnB
0.638,1,0.346,0.249,RnB
0.909,0,0.0306,0.455,RnB
0.836,1,0.0301,0.213,RnB
0.885,1,0.0311,0.43,RnB
0.79,1,0.182,0.267,RnB
0.958,1,0.204,0.516,RnB
0.776,0,0.137,0.448,RnB
0.843,1,0.0195,0.427,RnB
0.856,1,0.371,0.489,RnB
0.733,1,0.13,0.832,RnB
0.861,0,0.0515,0.474,RnB
0.669,0,0.0175,0.273,RnB
0.767,1,0.0221,0.217,RnB
0.635,1,0.172,0.286,RnB
0.84,1,0.0423,0.07,RnB
0.753,0,0.0677,0.886,RnB
0.729,1,0.0613,0.492,RnB
0.655,0,0.554,0.2,RnB
0.814,0,0.122,0.344,RnB
0.822,1,0.168,0.254,RnB
0.693,1,0.193,0.753,RnB
0.889,0,0.0144,0.697,RnB
0.794,1,0.0505,0.18,RnB
0.843,1,0.04,0.0421,RnB
0.759,1,0.0124,0.462,RnB
0.542,0,0.0161,0.576,RnB
0.901,0,0.368,0.638,RnB
0.853,0,0.129,0.496,RnB
0.656,1,0.0484,0.551,RnB
0.71,1,0.162,0.714,RnB
0.671,0,0.274,0.561,RnB
0.837,1,0.303,0.759,RnB
0.765,0,0.0215,0.498,RnB
0.618,1,0.114,0.486,RnB
0.576,0,0.028,0.236,RnB
0.966,1,0.00286,0.35,RnB
0.761,0,0.0145,0.56,RnB
0.811,0,0.166,0.428,RnB
0.9,0,0.371,0.488,RnB
0.81,0,0.588,0.0727,RnB
0.81,0,0.266,0.493,RnB
0.663,1,0.0142,0.188,RnB
0.92,0,0.0171,0.403,RnB
0.801,1,0.0728,0.126,RnB
0.87,1,0.00661,0.175,RnB
0.936,1,0.0254,0.299,RnB
0.964,0,0.00127,0.107,RnB
0.73,0,0.000319,0.171,RnB
0.762,0,0.0343,0.509,RnB
0.859,1,0.101,0.4,RnB
0.785,1,0.283,0.144,RnB
0.895,0,0.355,0.374,RnB
0.932,0,0.207,0.695,RnB
0.921,1,0.264,0.657,RnB
0.755,1,0.00587,0.039,RnB
0.769,1,0.0515,0.364,RnB
0.638,0,0.114,0.0399,RnB
0.71,1,0.0904,0.41,RnB
0.889,0,0.259,0.544,RnB
0.791,0,0.407,0.536,RnB
0.82,0,0.0115,0.683,RnB
0.581,1,0.0153,0.434,RnB
0.883,1,0.00688,0.401,RnB
0.736,1,0.186,0.845,RnB
0.76,1,0.00544,0.361,RnB
0.736,0,0.0235,0.506,RnB
0.745,0,0.128,0.342,RnB
0.89,0,0.158,0.224,RnB
0.833,0,0.163,0.385,RnB
0.612,1,0.168,0.525,RnB
0.79,1,0.0936,0.487,RnB
0.876,1,0.0227,0.258,RnB
0.732,0,0.000279,0.411,RnB
0.769,1,0.386,0.0393,RnB
0.73,0,0.38,0.542,RnB
0.812,1,0.255,0.564,RnB
0.831,1,0.221,0.744,RnB
0.942,1,0.00195,0.38,RnB
0.772,0,0.0834,0.655,RnB
0.832,0,0.606,0.53,RnB
0.772,0,0.0361,0.211,RnB
0.888,1,0.0786,0.45,RnB
0.837,1,0.149,0.463,RnB
0.819,1,0.0599,0.524,RnB
0.734,1,0.013,0.445,RnB
0.68,1,0.172,0.137,RnB
0.71,1,0.0591,0.816,RnB
0.819,0,0.814,0.5,RnB
0.881,1,0.257,0.745,RnB
0.68,0,0.582,0.405,RnB
0.875,1,0.0141,0.586,RnB
0.906,0,0.18,0.391,RnB
0.947,1,0.00407,0.823,RnB
0.658,1,0.0667,0.817,RnB
0.868,0,0.303,0.67,RnB
0.875,1,0.00469,0.733,RnB
0.8,1,0.048,0.472,RnB
0.747,0,0.0409,0.674,RnB
0.783,0,0.0817,0.762,RnB
0.749,1,0.000501,0.481,RnB
0.808,0,0.00344,0.639,RnB
0.439,1,0.00305,0.487,RnB
0.87,0,0.0202,0.877,RnB
0.911,0,0.121,0.968,RnB
0.819,1,0.234,0.964,RnB
0.835,0,0.1,0.889,RnB
0.635,0,0.116,0.591,RnB
0.82,1,0.239,0.574,RnB
0.55,1,0.0135,0.315,RnB
0.846,0,0.0269,0.239,RnB
0.747,0,0.0531,0.699,RnB
0.703,0,0.116,0.894,RnB
0.824,0,0.11,0.662,RnB
0.845,0,0.0128,0.904,RnB
0.917,1,0.0261,0.762,RnB
0.939,0,0.0444,0.801,RnB
0.826,0,0.0277,0.872,RnB
0.802,0,0.111,0.586,RnB
0.681,0,0.128,0.661,RnB
0.747,1,0.084,0.532,RnB
0.892,1,0.169,0.676,RnB
0.725,1,0.0752,0.558,RnB
0.584,0,0.495,0.821,RnB
0.722,1,0.0245,0.418,RnB
0.524,1,0.0115,0.553,RnB
0.57,1,0.178,0.408,RnB
0.899,0,0.168,0.84,RnB
0.704,0,0.0173,0.645,RnB
0.725,1,0.339,0.79,RnB
0.814,1,0.00727,0.545,RnB
0.766,1,0.0289,0.43,RnB
0.796,0,0.00824,0.72,RnB
0.762,0,0.15,0.769,RnB
0.746,1,0.0244,0.817,RnB
0.641,1,0.0372,0.415,RnB
0.657,0,0.0476,0.879,RnB
0.668,1,0.48,0.727,RnB
0.794,0,0.0964,0.663,RnB
0.721,0,0.121,0.931,RnB
0.788,0,0.202,0.848,RnB
0.679,1,0.0856,0.534,RnB
0.884,0,0.00589,0.489,RnB
0.593,0,0.0943,0.865,RnB
0.814,1,0.175,0.544,RnB
0.787,1,0.0124,0.94,RnB
0.92,0,0.0313,0.311,RnB
0.922,1,0.131,0.66,RnB
0.706,1,0.173,0.195,RnB
0.955,0,0.219,0.922,RnB
0.859,0,0.0349,0.778,RnB
0.879,1,0.0556,0.661,RnB
0.72,1,0.27,0.817,RnB
0.832,1,0.123,0.928,RnB
0.79,1,0.0313,0.813,RnB
0.738,0,0.185,0.78,RnB
0.83,1,0.0182,0.907,RnB
0.763,0,0.0984,0.483,RnB
0.844,1,0.00833,0.961,RnB
0.741,0,0.0218,0.362,RnB
0.763,1,0.00667,0.427,RnB
0.85,1,0.0443,0.679,RnB
0.801,1,0.0457,0.824,RnB
0.689,1,0.0881,0.774,RnB
0.793,0,0.265,0.865,RnB
0.644,1,0.00646,0.464,RnB
0.452,1,0.246,0.58,RnB
0.657,1,0.0252,0.105,RnB
0.63,0,0.0828,0.418,RnB
0.85,1,0.0638,0.725,RnB
0.742,0,0.123,0.615,RnB
0.801,1,0.225,0.34,RnB
0.87,0,0.0624,0.37,RnB
0.713,1,0.0402,0.47,RnB
0.919,1,0.0746,0.633,RnB
0.752,0,0.0182,0.634,RnB
0.644,1,0.0071,0.355,RnB
0.925,1,0.092,0.603,RnB
0.469,1,0.118,0.516,RnB
0.818,0,0.0521,0.891,RnB
0.875,1,0.00542,0.549,RnB
0.737,1,0.000798,0.764,RnB
0.703,0,0.0884,0.717,RnB
0.687,1,0.122,0.432,RnB
0.722,1,0.182,0.438,RnB
0.689,1,0.168,0.449,RnB
0.829,1,0.0142,0.869,RnB
0.852,1,0.0251,0.797,RnB
0.669,1,0.00186,0.636,RnB
0.915,1,0.154,0.965,RnB
0.735,0,0.615,0.726,RnB
0.615,1,0.0444,0.711,RnB
0.442,1,0.128,0.578,RnB
0.429,1,0.14,0.538,RnB
0.949,1,0.00437,0.807,RnB
0.66,1,0.397,0.761,RnB
0.736,0,0.00132,0.609,RnB
0.888,1,0.19,0.662,RnB
0.699,1,0.0983,0.679,RnB
0.657,1,0.0925,0.629,RnB
0.782,1,0.0873,0.742,RnB
0.832,0,0.269,0.577,RnB
0.643,1,0.351,0.181,RnB
0.744,0,0.0307,0.525,RnB
0.941,0,0.0366,0.63,RnB
0.68,0,0.0161,0.467,RnB
0.482,0,0.185,0.246,RnB
0.833,0,0.0406,0.839,RnB
0.949,0,0.0302,0.76,RnB
0.848,0,0.47,0.876,RnB
0.582,1,0.875,0.354,RnB
0.856,0,0.0308,0.76,RnB
0.871,1,0.037,0.724,RnB
0.417,0,0.231,0.55,RnB
0.477,0,0.0393,0.326,RnB
0.605,1,0.0421,0.692,RnB
0.693,0,0.576,0.686,RnB
0.778,0,0.0353,0.853,RnB
0.67,1,0.0371,0.449,RnB
0.652,1,0.0636,0.41,RnB
0.694,0,0.642,0.557,RnB
0.911,1,0.0249,0.603,RnB
0.849,1,0.0654,0.652,RnB
0.733,0,0.448,0.647,RnB
0.815,0,0.301,0.798,RnB
0.633,0,0.217,0.865,RnB
0.539,1,0.339,0.745,RnB
0.614,1,0.126,0.431,RnB
0.939,0,0.000783,0.881,RnB
0.92,0,0.105,0.317,RnB
0.905,1,0.202,0.695,RnB
0.673,0,0.051,0.596,RnB
0.778,0,0.0369,0.375,RnB
0.359,1,0.149,0.237,RnB
0.783,0,0.00634,0.714,RnB
0.785,1,0.037,0.8,RnB
0.91,0,0.194,0.702,RnB
0.942,1,0.00994,0.543,RnB
0.725,0,0.34,0.932,RnB
0.653,0,0.212,0.707,RnB
0.653,0,0.211,0.818,RnB
0.74,1,0.147,0.838,RnB
0.739,1,0.0783,0.726,RnB
0.895,0,0.0188,0.857,RnB
0.841,0,0.286,0.384,RnB
0.665,1,0.000957,0.64,RnB
0.623,1,0.0478,0.6,RnB
0.772,0,0.273,0.778,RnB
0.864,1,0.23,0.761,RnB
0.684,0,0.269,0.556,RnB
0.83,0,0.262,0.607,RnB
0.813,0,0.076,0.801,RnB
0.94,0,0.317,0.932,RnB
0.629,0,0.331,0.619,RnB
0.612,1,0.0175,0.786,RnB
0.691,0,0.173,0.8,RnB
0.72,1,0.0921,0.723,RnB
0.671,1,0.192,0.529,RnB
0.709,0,0.0225,0.576,RnB
0.658,1,0.248,0.248,RnB
0.697,0,0.0382,0.732,RnB
0.712,1,0.0266,0.411,RnB
0.845,1,0.0228,0.647,RnB
0.699,0,0.0288,0.499,RnB
0.643,1,0.0776,0.481,RnB
0.762,0,0.0266,0.851,RnB
0.627,1,0.563,0.64,RnB
0.668,0,0.0165,0.345,RnB
0.751,1,0.00379,0.816,RnB
0.671,0,0.02,0.637,RnB
0.731,0,0.00439,0.497,RnB
0.697,0,0.0802,0.721,RnB
0.683,1,0.373,0.828,RnB
0.893,0,0.119,0.756,RnB
0.963,0,0.08,0.852,RnB
0.596,0,0.31,0.86,RnB
0.677,0,0.219,0.57,RnB
0.766,1,0.0113,0.833,RnB
0.66,1,0.0628,0.925,RnB
0.81,1,0.0893,0.948,RnB
0.649,1,0.0939,0.538,RnB
0.375,0,0.071,0.478,RnB
0.759,0,0.000927,0.743,RnB
0.769,1,0.216,0.633,RnB
0.582,1,0.0182,0.712,RnB
0.607,1,0.0327,0.568,RnB
0.601,1,0.0112,0.555,RnB
0.687,1,0.0603,0.751,RnB
0.694,1,0.0371,0.466,RnB
0.593,1,0.00182,0.483,RnB
0.82,1,0.117,0.36,RnB
0.614,1,0.0253,0.755,RnB
0.978,1,0.197,0.784,RnB
0.771,1,0.0297,0.154,RnB
0.774,0,0.00265,0.655,RnB
0.576,0,0.353,0.908,RnB
0.8,0,0.0901,0.836,RnB
0.872,1,0.0476,0.809,RnB
0.736,1,0.515,0.803,RnB
0.866,1,0.15,0.891,RnB
0.712,0,0.0521,0.848,RnB
0.489,1,0.0322,0.527,RnB
0.677,1,0.0405,0.875,RnB
0.743,1,0.143,0.82,RnB
0.967,0,0.0679,0.964,RnB
0.596,0,0.00398,0.579,RnB
0.826,1,0.00798,0.794,RnB
0.727,0,0.103,0.965,RnB
0.686,0,0.0655,0.807,RnB
0.818,1,0.0335,0.533,RnB
0.753,0,0.0504,0.863,RnB
0.617,0,0.00564,0.49,RnB
0.782,0,0.00603,0.599,RnB
0.727,1,0.171,0.512,RnB
0.727,1,0.0101,0.728,RnB
0.747,1,0.0208,0.739,RnB
0.726,1,0.136,0.952,RnB
0.77,1,0.0219,0.479,RnB
0.835,1,0.101,0.828,RnB
0.512,0,0.135,0.309,RnB
0.925,0,0.0484,0.615,RnB
0.963,0,0.0507,0.534,RnB
0.426,1,0.0383,0.272,RnB
0.629,1,0.114,0.181,RnB
0.798,0,0.386,0.372,RnB
0.834,0,0.0957,0.499,RnB
0.689,1,0.00922,0.059,RnB
0.688,1,0.0583,0.88,RnB
0.951,1,0.0596,0.957,RnB
0.595,1,0.0693,0.782,RnB
0.686,0,0.178,0.617,RnB
0.659,0,0.23,0.888,RnB
0.85,1,0.0616,0.722,RnB
0.832,1,0.0564,0.436,RnB
0.693,1,0.0111,0.612,RnB
0.548,1,0.283,0.382,RnB
0.715,0,0.0996,0.84,RnB
0.644,0,0.0209,0.166,RnB
0.466,0,0.0521,0.328,RnB
0.576,1,0.0286,0.501,RnB
0.774,1,0.227,0.503,RnB
0.65,1,0.457,0.487,RnB
0.566,1,0.431,0.547,RnB
0.709,1,0.251,0.543,RnB
0.736,1,0.206,0.682,RnB
0.764,1,0.25,0.352,RnB
0.588,0,0.839,0.349,RnB
0.788,1,0.298,0.84,RnB
0.766,1,0.0825,0.691,RnB
0.638,1,0.188,0.225,RnB
0.855,1,0.0242,0.803,RnB
0.63,1,0.0953,0.487,RnB
0.626,1,0.318,0.523,RnB
0.835,1,0.101,0.828,RnB
0.697,1,0.29,0.666,RnB
0.636,1,0.462,0.572,RnB
0.84,1,0.16,0.617,RnB
0.746,0,0.282,0.272,RnB
0.395,1,0.19,0.558,RnB
0.757,1,0.203,0.415,RnB
0.756,1,0.0659,0.452,RnB
0.745,0,0.136,0.688,RnB
0.545,1,0.143,0.297,RnB
0.765,1,0.0434,0.641,RnB
0.852,1,0.0499,0.675,RnB
0.757,1,0.0816,0.852,RnB
0.802,1,0.143,0.778,RnB
0.636,0,0.365,0.425,RnB
0.731,1,0.665,0.691,RnB
0.621,1,0.0984,0.679,RnB
0.768,1,0.0564,0.387,RnB
0.668,1,0.48,0.727,RnB
0.662,1,0.134,0.655,RnB
0.849,0,0.4,0.717,RnB
0.666,0,0.203,0.9,RnB
0.629,0,0.0267,0.299,RnB
0.566,1,0.431,0.547,RnB
0.417,1,0.0565,0.326,RnB
0.476,0,0.247,0.226,RnB
0.368,1,0.0814,0.325,RnB
0.693,0,0.107,0.568,RnB
0.608,1,0.534,0.328,RnB
0.555,0,0.0697,0.352,RnB
0.733,1,0.0618,0.9,RnB
0.616,1,0.0283,0.473,RnB
0.656,1,0.033,0.782,RnB
0.424,1,0.144,0.366,RnB
0.816,1,0.16,0.527,RnB
0.899,0,0.255,0.777,RnB
0.787,0,0.189,0.835,RnB
0.783,1,0.11,0.695,RnB
0.537,1,0.151,0.792,RnB
0.629,1,0.114,0.181,RnB
0.592,0,0.00373,0.208,RnB
0.853,1,0.0561,0.654,RnB
0.659,0,0.426,0.36,RnB
0.804,0,0.201,0.404,RnB
0.634,0,0.155,0.739,RnB
0.646,0,0.301,0.818,RnB
0.581,1,0.258,0.205,RnB
0.744,1,0.019,0.288,RnB
0.653,0,0.702,0.367,RnB
0.422,0,0.339,0.134,RnB
0.45,1,0.634,0.207,RnB
0.643,1,0.0102,0.165,RnB
0.543,0,0.159,0.154,RnB
0.794,1,0.0384,0.177,RnB
0.632,0,0.101,0.0688,RnB
0.584,1,0.417,0.415,RnB
0.463,0,0.628,0.231,RnB
0.355,1,0.31,0.0714,RnB
0.688,0,0.748,0.179,RnB
0.578,0,0.493,0.29,RnB
0.529,0,0.222,0.356,RnB
0.532,0,0.0548,0.536,RnB
0.51,0,0.629,0.367,RnB
0.674,1,0.173,0.183,RnB
0.624,1,0.0298,0.83,RnB
0.654,1,0.026,0.288,RnB
0.638,0,0.0973,0.606,RnB
0.556,0,0.00558,0.121,RnB
0.71,0,0.63,0.339,RnB
0.263,1,0.589,0.25,RnB
0.68,1,0.101,0.439,RnB
0.614,0,0.78,0.165,RnB
0.502,0,0.152,0.337,RnB
0.452,0,0.859,0.758,RnB
0.562,1,0.174,0.268,RnB
0.466,0,0.622,0.108,RnB
0.542,1,0.159,0.0992,RnB
0.599,0,0.738,0.134,RnB
0.665,1,0.11,0.387,RnB
0.794,0,0.313,0.429,RnB
0.66,1,0.625,0.357,RnB
0.536,1,0.104,0.157,RnB
0.655,1,0.645,0.334,RnB
0.745,1,0.127,0.641,RnB
0.488,0,0.605,0.217,RnB
0.689,0,0.474,0.507,RnB
0.48,1,0.0625,0.335,RnB
0.649,0,0.03,0.158,RnB
0.561,0,0.0862,0.235,RnB
0.673,0,0.316,0.22,RnB
0.626,0,0.104,0.327,RnB
0.572,1,0.765,0.446,RnB
0.498,1,0.0196,0.115,RnB
0.557,1,0.0673,0.0996,RnB
0.802,1,0.248,0.586,RnB
0.684,0,0.253,0.842,RnB
0.397,0,0.841,0.123,RnB
0.637,1,0.904,0.338,RnB
0.347,1,0.971,0.163,RnB
0.788,1,0.0887,0.543,RnB
0.303,0,0.00859,0.41,RnB
0.616,0,0.00826,0.0919,RnB
0.389,0,0.2,0.295,RnB
0.39,1,0.415,0.178,RnB
0.764,1,0.037,0.0371,RnB
0.603,1,0.449,0.775,RnB
0.784,1,0.00548,0.634,RnB
0.784,0,0.0716,0.979,RnB
0.757,0,0.518,0.774,RnB
0.54,1,0.624,0.43,RnB
0.354,0,0.145,0.0554,RnB
0.584,0,0.246,0.308,RnB
0.853,0,0.0431,0.864,RnB
0.664,1,0.0155,0.763,RnB
0.622,1,0.129,0.646,RnB
0.652,0,0.317,0.186,RnB
0.665,0,0.487,0.25,RnB
0.287,0,0.581,0.0634,RnB
0.639,0,0.574,0.243,RnB
0.635,1,0.415,0.344,RnB
0.7,1,0.0245,0.855,RnB
0.501,0,0.758,0.179,RnB
0.452,0,0.721,0.522,RnB
0.776,1,0.477,0.134,RnB
0.699,0,0.405,0.242,RnB
0.722,0,0.0671,0.275,RnB
0.758,1,0.0152,0.0542,RnB
0.566,0,0.766,0.317,RnB
0.581,0,0.788,0.184,RnB
0.67,0,0.556,0.058,RnB
0.629,0,0.468,0.699,RnB
0.642,0,0.159,0.623,RnB
0.645,0,0.16,0.347,RnB
0.324,0,0.0415,0.4,RnB
0.809,1,0.256,0.364,RnB
0.421,1,0.931,0.0773,RnB
0.878,1,0.134,0.784,RnB
0.759,0,0.197,0.697,RnB
0.476,0,0.732,0.161,RnB
0.666,1,0.272,0.325,RnB
0.486,1,0.741,0.227,RnB
0.7,0,0.787,0.103,RnB
0.363,0,0.312,0.106,RnB
0.675,1,0.00372,0.0709,RnB
0.364,1,0.347,0.0962,RnB
0.78,1,0.0125,0.481,RnB
0.673,0,0.0395,0.505,RnB
0.439,1,0.273,0.26,RnB
0.34,1,0.593,0.136,RnB
0.349,0,0.676,0.0696,RnB
0.587,1,0.634,0.219,RnB
0.817,1,0.005,0.159,RnB
0.24,1,0.877,0.0937,RnB
0.687,0,0.85,0.269,RnB
0.312,0,0.729,0.195,RnB
0.707,1,0.124,0.246,RnB
0.623,0,0.384,0.387,RnB
0.33,1,0.889,0.135,RnB
0.551,0,0.443,0.341,RnB
0.624,1,0.286,0.584,RnB
0.537,0,0.0275,0.365,RnB
0.575,1,0.0646,0.191,RnB
0.442,1,0.962,0.233,RnB
0.835,0,0.204,0.611,RnB
0.693,0,0.637,0.141,RnB
0.548,0,0.754,0.64,RnB
0.67,0,0.436,0.466,RnB
0.651,0,0.761,0.139,RnB
0.646,0,0.626,0.419,RnB
0.418,0,0.227,0.294,RnB
0.787,1,0.0589,0.769,RnB
0.529,0,0.171,0.54,RnB
0.498,1,0.18,0.507,RnB
0.808,1,0.755,0.452,RnB
0.726,1,0.217,0.777,RnB
0.35,1,0.0743,0.224,RnB
0.448,1,0.791,0.0504,RnB
0.25,0,0.632,0.0746,RnB
0.33,1,0.866,0.101,RnB
0.303,1,0.381,0.261,RnB
0.625,0,0.0543,0.235,RnB
0.735,1,0.762,0.237,RnB
0.781,0,0.0945,0.849,RnB
0.903,1,0.0407,0.532,RnB
0.369,1,0.986,0.0789,RnB
0.792,0,0.0335,0.18,RnB
0.264,1,0.892,0.0776,RnB
0.8,1,0.264,0.779,RnB
0.618,1,0.204,0.459,RnB
0.786,0,0.384,0.415,RnB
0.554,1,0.0982,0.497,RnB
0.761,0,0.126,0.446,RnB
0.486,1,0.0481,0.519,RnB
0.807,0,0.133,0.299,RnB
0.714,1,0.449,0.205,RnB
0.619,0,0.272,0.877,RnB
0.683,0,0.781,0.228,RnB
0.421,1,0.952,0.12,RnB
0.354,1,0.023,0.397,RnB
0.191,1,0.588,0.0409,RnB
0.455,0,0.0209,0.216,RnB
0.348,1,0.0165,0.172,RnB
0.505,0,0.414,0.141,RnB
0.706,1,0.174,0.548,RnB
0.86,1,0.0413,0.36,RnB
0.807,0,0.0325,0.658,RnB
0.264,1,0.783,0.192,RnB
0.585,1,0.0859,0.202,RnB
0.406,1,0.685,0.202,RnB
0.466,0,0.0521,0.328,RnB
0.83,1,0.225,0.642,RnB
0.296,0,0.745,0.0755,RnB
0.779,0,0.0196,0.911,RnB
0.678,0,0.29,0.501,RnB
0.606,0,0.614,0.161,RnB
0.698,1,0.061,0.321,RnB
0.575,0,0.0888,0.232,RnB
0.518,0,0.00997,0.576,RnB
0.797,0,0.0579,0.492,RnB
